Price,Total_stops_num,Duration_min,Year,Month,Day,Airline_enc,Source_enc,Destination_enc
1973.0,2,960,2022.0,3.0,20.0,67,0,1
2107.0,1,870,2022.0,3.0,20.0,150,0,1
2111.0,1,870,2022.0,3.0,20.0,681,0,1
2111.0,1,940,2022.0,3.0,20.0,681,0,1
2111.0,1,1055,2022.0,3.0,20.0,681,0,1
2130.0,1,711,2022.0,3.0,20.0,208,0,1
2130.0,1,740,2022.0,3.0,20.0,208,0,1
2130.0,1,790,2022.0,3.0,20.0,208,0,1
2130.0,1,835,2022.0,3.0,20.0,208,0,1
2184.0,1,815,2022.0,3.0,20.0,67,0,1
2312.0,1,1070,2022.0,3.0,20.0,78,0,1
2584.0,1,710,2022.0,3.0,20.0,147,0,1
2584.0,1,760,2022.0,3.0,20.0,147,0,1
2595.0,1,595,2022.0,3.0,20.0,11,0,1
2597.0,1,1020,2022.0,3.0,20.0,11,0,1
2597.0,1,1220,2022.0,3.0,20.0,11,0,1
2597.0,1,1240,2022.0,3.0,20.0,11,0,1
2617.0,1,580,2022.0,3.0,20.0,11,0,1
2617.0,1,780,2022.0,3.0,20.0,11,0,1
2641.0,1,800,2022.0,3.0,20.0,11,0,1
2721.0,1,1168,2022.0,3.0,20.0,147,0,1
3227.0,1,685,2022.0,3.0,20.0,92,0,1
3442.0,1,1165,2022.0,3.0,20.0,58,0,1
3491.0,1,850,2022.0,3.0,20.0,377,0,1
3497.0,1,710,2022.0,3.0,20.0,208,0,1
3497.0,1,745,2022.0,3.0,20.0,208,0,1
1358.0,2,1167,2022.0,3.0,20.0,716,0,1
1358.0,2,1245,2022.0,3.0,20.0,716,0,1
1439.0,2,1200,2022.0,3.0,20.0,147,0,1
1495.0,2,1220,2022.0,3.0,20.0,582,0,1
1730.0,2,1175,2022.0,3.0,20.0,434,0,1
1888.0,2,1145,2022.0,3.0,20.0,74,0,1
2214.0,2,779,2022.0,3.0,20.0,716,0,1
2214.0,2,985,2022.0,3.0,20.0,716,0,1
2235.0,2,955,2022.0,3.0,20.0,716,0,1
2235.0,2,1015,2022.0,3.0,20.0,716,0,1
2247.0,2,780,2022.0,3.0,20.0,67,0,1
2247.0,2,790,2022.0,3.0,20.0,67,0,1
2315.0,2,885,2022.0,3.0,20.0,716,0,1
2315.0,2,1005,2022.0,3.0,20.0,716,0,1
2336.0,2,849,2022.0,3.0,20.0,716,0,1
2336.0,2,863,2022.0,3.0,20.0,716,0,1
2384.0,2,850,2022.0,3.0,20.0,716,0,1
2384.0,2,862,2022.0,3.0,20.0,716,0,1
2384.0,2,881,2022.0,3.0,20.0,716,0,1
2384.0,2,965,2022.0,3.0,20.0,716,0,1
2384.0,2,985,2022.0,3.0,20.0,716,0,1
2384.0,2,997,2022.0,3.0,20.0,716,0,1
2384.0,2,1013,2022.0,3.0,20.0,716,0,1
2384.0,2,1016,2022.0,3.0,20.0,716,0,1
2491.0,2,910,2022.0,3.0,20.0,158,0,1
2506.0,2,860,2022.0,3.0,20.0,158,0,1
2506.0,2,905,2022.0,3.0,20.0,158,0,1
2506.0,2,1125,2022.0,3.0,20.0,158,0,1
2506.0,2,1170,2022.0,3.0,20.0,158,0,1
2506.0,2,1170,2022.0,3.0,20.0,158,0,1
3285.0,2,780,2022.0,3.0,20.0,349,0,1
3285.0,2,835,2022.0,3.0,20.0,338,0,1
3285.0,2,840,2022.0,3.0,20.0,349,0,1
3285.0,2,1185,2022.0,3.0,20.0,338,0,1
3682.0,1,1235,2022.0,3.0,20.0,397,0,1
3773.0,1,785,2022.0,3.0,20.0,78,0,1
3773.0,1,1015,2022.0,3.0,20.0,78,0,1
3779.0,1,1135,2022.0,3.0,20.0,78,0,1
3916.0,1,855,2022.0,3.0,20.0,377,0,1
3916.0,1,1100,2022.0,3.0,20.0,377,0,1
3916.0,1,1105,2022.0,3.0,20.0,377,0,1
5351.0,1,640,2022.0,3.0,20.0,78,0,1
6772.0,1,1240,2022.0,3.0,20.0,481,0,1
8600.0,0,440,2022.0,3.0,20.0,396,0,1
9372.0,2,810,2022.0,3.0,20.0,551,0,1
11657.0,2,1165,2022.0,3.0,20.0,58,0,1
11657.0,2,1185,2022.0,3.0,20.0,58,0,1
11657.0,2,1240,2022.0,3.0,20.0,58,0,1
12219.0,1,685,2022.0,3.0,20.0,720,0,1
12583.0,1,720,2022.0,3.0,20.0,208,0,1
29828.0,2,2309,2022.0,3.0,20.0,149,0,1
31646.0,1,585,2022.0,3.0,20.0,582,0,1
34695.0,1,600,2022.0,3.0,20.0,582,0,1
40267.0,1,775,2022.0,3.0,20.0,582,0,1
62112.0,1,2010,2022.0,3.0,20.0,253,0,1
75809.0,2,2535,2022.0,3.0,20.0,722,0,1
1864.0,1,1590,2022.0,3.0,20.0,131,0,1
997.0,0,430,2022.0,3.0,21.0,298,0,1
895.0,0,430,2022.0,3.0,21.0,298,0,1
1353.0,0,425,2022.0,3.0,21.0,397,0,1
1353.0,0,430,2022.0,3.0,21.0,208,0,1
1353.0,0,440,2022.0,3.0,21.0,147,0,1
1353.0,0,440,2022.0,3.0,21.0,208,0,1
1353.0,0,440,2022.0,3.0,21.0,208,0,1
1353.0,0,440,2022.0,3.0,21.0,208,0,1
1353.0,0,440,2022.0,3.0,21.0,208,0,1
1353.0,0,450,2022.0,3.0,21.0,208,0,1
1353.0,0,450,2022.0,3.0,21.0,208,0,1
1358.0,0,425,2022.0,3.0,21.0,716,0,1
1527.0,0,440,2022.0,3.0,21.0,92,0,1
1527.0,0,440,2022.0,3.0,21.0,92,0,1
1634.0,0,440,2022.0,3.0,21.0,346,0,1
820.0,1,1195,2022.0,3.0,21.0,733,0,1
895.0,0,430,2022.0,3.0,22.0,298,0,1
1349.0,0,430,2022.0,3.0,22.0,92,0,1
1353.0,0,425,2022.0,3.0,22.0,397,0,1
1353.0,0,440,2022.0,3.0,22.0,147,0,1
1353.0,0,440,2022.0,3.0,22.0,208,0,1
1634.0,0,440,2022.0,3.0,22.0,346,0,1
1315.0,1,660,2022.0,3.0,22.0,551,0,1
1405.0,1,655,2022.0,3.0,22.0,147,0,1
1418.0,1,640,2022.0,3.0,22.0,582,0,1
1433.0,1,575,2022.0,3.0,22.0,147,0,1
1433.0,1,605,2022.0,3.0,22.0,147,0,1
1433.0,1,610,2022.0,3.0,22.0,147,0,1
1433.0,1,620,2022.0,3.0,22.0,147,0,1
1422.0,1,660,2022.0,3.0,22.0,397,0,1
1433.0,1,630,2022.0,3.0,22.0,147,0,1
1433.0,1,640,2022.0,3.0,22.0,147,0,1
1442.0,1,620,2022.0,3.0,22.0,208,0,1
1497.0,1,605,2022.0,3.0,22.0,725,0,1
2595.0,1,575,2022.0,3.0,22.0,11,0,1
3300.0,1,615,2022.0,3.0,22.0,352,0,1
8926.0,0,440,2022.0,3.0,22.0,396,0,1
761.0,1,1835,2022.0,3.0,22.0,733,0,1
1315.0,1,660,2022.0,3.0,22.0,551,0,1
1349.0,1,685,2022.0,3.0,22.0,92,0,1
1349.0,1,711,2022.0,3.0,22.0,92,0,1
1349.0,1,725,2022.0,3.0,22.0,92,0,1
1352.0,1,595,2022.0,3.0,22.0,67,0,1
1352.0,1,605,2022.0,3.0,22.0,67,0,1
1352.0,1,710,2022.0,3.0,22.0,67,0,1
1352.0,1,720,2022.0,3.0,22.0,67,0,1
1352.0,1,784,2022.0,3.0,22.0,67,0,1
1352.0,1,890,2022.0,3.0,22.0,67,0,1
1352.0,1,1010,2022.0,3.0,22.0,67,0,1
1352.0,1,1010,2022.0,3.0,22.0,67,0,1
1352.0,1,1145,2022.0,3.0,22.0,67,0,1
1358.0,1,605,2022.0,3.0,22.0,716,0,1
1358.0,1,669,2022.0,3.0,22.0,716,0,1
1358.0,1,683,2022.0,3.0,22.0,716,0,1
1358.0,1,700,2022.0,3.0,22.0,716,0,1
1358.0,1,760,2022.0,3.0,22.0,716,0,1
1358.0,1,761,2022.0,3.0,22.0,716,0,1
1358.0,1,775,2022.0,3.0,22.0,716,0,1
1358.0,1,865,2022.0,3.0,22.0,716,0,1
1358.0,1,875,2022.0,3.0,22.0,716,0,1
1358.0,1,880,2022.0,3.0,22.0,716,0,1
1358.0,1,931,2022.0,3.0,22.0,716,0,1
1370.0,1,611,2022.0,3.0,22.0,208,0,1
1370.0,1,670,2022.0,3.0,22.0,208,0,1
1370.0,1,690,2022.0,3.0,22.0,208,0,1
1370.0,1,700,2022.0,3.0,22.0,208,0,1
1370.0,1,710,2022.0,3.0,22.0,208,0,1
1370.0,1,720,2022.0,3.0,22.0,208,0,1
1370.0,1,725,2022.0,3.0,22.0,208,0,1
1370.0,1,735,2022.0,3.0,22.0,208,0,1
1370.0,1,740,2022.0,3.0,22.0,208,0,1
1370.0,1,740,2022.0,3.0,22.0,208,0,1
1370.0,1,745,2022.0,3.0,22.0,208,0,1
1370.0,1,750,2022.0,3.0,22.0,208,0,1
1370.0,1,760,2022.0,3.0,22.0,208,0,1
1370.0,1,760,2022.0,3.0,22.0,208,0,1
1370.0,1,760,2022.0,3.0,22.0,208,0,1
1370.0,1,765,2022.0,3.0,22.0,208,0,1
1370.0,1,790,2022.0,3.0,22.0,208,0,1
1370.0,1,806,2022.0,3.0,22.0,208,0,1
1370.0,1,835,2022.0,3.0,22.0,208,0,1
1370.0,1,835,2022.0,3.0,22.0,208,0,1
1370.0,1,840,2022.0,3.0,22.0,208,0,1
1370.0,1,850,2022.0,3.0,22.0,208,0,1
1370.0,1,860,2022.0,3.0,22.0,208,0,1
1370.0,1,875,2022.0,3.0,22.0,208,0,1
1370.0,1,885,2022.0,3.0,22.0,208,0,1
1373.0,1,605,2022.0,3.0,22.0,67,0,1
1373.0,1,615,2022.0,3.0,22.0,67,0,1
1373.0,1,665,2022.0,3.0,22.0,67,0,1
1373.0,1,725,2022.0,3.0,22.0,67,0,1
1373.0,1,795,2022.0,3.0,22.0,67,0,1
1373.0,1,815,2022.0,3.0,22.0,67,0,1
1373.0,1,885,2022.0,3.0,22.0,67,0,1
1373.0,1,940,2022.0,3.0,22.0,67,0,1
1392.0,1,655,2022.0,3.0,22.0,609,0,1
1392.0,1,720,2022.0,3.0,22.0,609,0,1
1392.0,1,830,2022.0,3.0,22.0,609,0,1
1392.0,1,945,2022.0,3.0,22.0,609,0,1
1392.0,1,1025,2022.0,3.0,22.0,609,0,1
1392.0,1,1025,2022.0,3.0,22.0,609,0,1
1393.0,1,585,2022.0,3.0,22.0,582,0,1
1393.0,1,640,2022.0,3.0,22.0,582,0,1
1393.0,1,805,2022.0,3.0,22.0,582,0,1
1393.0,1,840,2022.0,3.0,22.0,582,0,1
1393.0,1,895,2022.0,3.0,22.0,582,0,1
1393.0,1,910,2022.0,3.0,22.0,582,0,1
1393.0,1,965,2022.0,3.0,22.0,582,0,1
1393.0,1,1060,2022.0,3.0,22.0,582,0,1
1401.0,1,750,2022.0,3.0,22.0,352,0,1
1405.0,1,655,2022.0,3.0,22.0,147,0,1
1411.0,1,655,2022.0,3.0,22.0,320,0,1
1411.0,1,655,2022.0,3.0,22.0,276,0,1
1411.0,1,780,2022.0,3.0,22.0,320,0,1
1411.0,1,780,2022.0,3.0,22.0,147,0,1
1411.0,1,820,2022.0,3.0,22.0,320,0,1
1411.0,1,820,2022.0,3.0,22.0,276,0,1
1411.0,1,820,2022.0,3.0,22.0,147,0,1
1411.0,1,945,2022.0,3.0,22.0,320,0,1
1411.0,1,945,2022.0,3.0,22.0,320,0,1
1411.0,1,945,2022.0,3.0,22.0,276,0,1
1411.0,1,945,2022.0,3.0,22.0,147,0,1
1411.0,1,945,2022.0,3.0,22.0,147,0,1
1417.0,1,660,2022.0,3.0,22.0,397,0,1
1417.0,1,735,2022.0,3.0,22.0,397,0,1
1417.0,1,870,2022.0,3.0,22.0,397,0,1
1417.0,1,935,2022.0,3.0,22.0,397,0,1
1417.0,1,985,2022.0,3.0,22.0,397,0,1
1423.0,1,610,2022.0,3.0,22.0,92,0,1
1423.0,1,705,2022.0,3.0,22.0,92,0,1
1433.0,1,575,2022.0,3.0,22.0,147,0,1
1433.0,1,605,2022.0,3.0,22.0,147,0,1
1433.0,1,610,2022.0,3.0,22.0,147,0,1
1433.0,1,620,2022.0,3.0,22.0,147,0,1
1433.0,1,630,2022.0,3.0,22.0,147,0,1
1433.0,1,640,2022.0,3.0,22.0,147,0,1
1433.0,1,680,2022.0,3.0,22.0,147,0,1
1433.0,1,690,2022.0,3.0,22.0,147,0,1
1433.0,1,710,2022.0,3.0,22.0,147,0,1
1433.0,1,720,2022.0,3.0,22.0,147,0,1
1434.0,1,710,2022.0,3.0,22.0,92,0,1
1437.0,1,805,2022.0,3.0,22.0,320,0,1
1439.0,1,640,2022.0,3.0,22.0,171,0,1
1439.0,1,680,2022.0,3.0,22.0,171,0,1
1439.0,1,690,2022.0,3.0,22.0,171,0,1
1439.0,1,720,2022.0,3.0,22.0,171,0,1
1439.0,1,730,2022.0,3.0,22.0,171,0,1
1439.0,1,750,2022.0,3.0,22.0,171,0,1
1439.0,1,760,2022.0,3.0,22.0,147,0,1
1439.0,1,770,2022.0,3.0,22.0,171,0,1
1439.0,1,825,2022.0,3.0,22.0,147,0,1
1439.0,1,870,2022.0,3.0,22.0,147,0,1
1439.0,1,885,2022.0,3.0,22.0,147,0,1
1442.0,1,580,2022.0,3.0,22.0,208,0,1
1442.0,1,610,2022.0,3.0,22.0,208,0,1
1442.0,1,615,2022.0,3.0,22.0,208,0,1
1442.0,1,615,2022.0,3.0,22.0,208,0,1
1442.0,1,620,2022.0,3.0,22.0,208,0,1
1442.0,1,665,2022.0,3.0,22.0,208,0,1
1442.0,1,705,2022.0,3.0,22.0,208,0,1
1442.0,1,730,2022.0,3.0,22.0,208,0,1
1442.0,1,745,2022.0,3.0,22.0,208,0,1
1442.0,1,760,2022.0,3.0,22.0,208,0,1
1442.0,1,795,2022.0,3.0,22.0,208,0,1
1442.0,1,825,2022.0,3.0,22.0,208,0,1
1443.0,1,615,2022.0,3.0,22.0,92,0,1
1450.0,1,624,2022.0,3.0,22.0,728,0,1
1450.0,1,650,2022.0,3.0,22.0,728,0,1
1450.0,1,685,2022.0,3.0,22.0,728,0,1
1450.0,1,769,2022.0,3.0,22.0,728,0,1
1450.0,1,830,2022.0,3.0,22.0,728,0,1
1450.0,1,845,2022.0,3.0,22.0,728,0,1
1455.0,1,895,2022.0,3.0,22.0,158,0,1
1465.0,1,855,2022.0,3.0,22.0,150,0,1
1465.0,1,870,2022.0,3.0,22.0,150,0,1
1475.0,1,670,2022.0,3.0,22.0,352,0,1
1475.0,1,760,2022.0,3.0,22.0,352,0,1
1475.0,1,785,2022.0,3.0,22.0,352,0,1
1475.0,1,825,2022.0,3.0,22.0,352,0,1
1488.0,1,605,2022.0,3.0,22.0,397,0,1
1488.0,1,610,2022.0,3.0,22.0,397,0,1
1488.0,1,695,2022.0,3.0,22.0,397,0,1
1488.0,1,750,2022.0,3.0,22.0,397,0,1
1488.0,1,795,2022.0,3.0,22.0,397,0,1
1495.0,1,800,2022.0,3.0,22.0,150,0,1
1497.0,1,710,2022.0,3.0,22.0,716,0,1
1497.0,1,800,2022.0,3.0,22.0,171,0,1
1352.0,1,1169,2022.0,3.0,22.0,67,0,1
1352.0,1,1195,2022.0,3.0,22.0,376,0,1
1358.0,1,1190,2022.0,3.0,22.0,716,0,1
1393.0,1,1080,2022.0,3.0,22.0,582,0,1
1393.0,1,1130,2022.0,3.0,22.0,582,0,1
1393.0,1,1135,2022.0,3.0,22.0,582,0,1
1396.0,1,1200,2022.0,3.0,22.0,609,0,1
1411.0,1,1030,2022.0,3.0,22.0,320,0,1
1411.0,1,1070,2022.0,3.0,22.0,147,0,1
1411.0,1,1145,2022.0,3.0,22.0,320,0,1
1411.0,1,1205,2022.0,3.0,22.0,320,0,1
1417.0,1,1070,2022.0,3.0,22.0,397,0,1
1417.0,1,1105,2022.0,3.0,22.0,397,0,1
1417.0,1,1185,2022.0,3.0,22.0,397,0,1
1417.0,1,1210,2022.0,3.0,22.0,397,0,1
1425.0,1,1025,2022.0,3.0,22.0,397,0,1
1425.0,1,1225,2022.0,3.0,22.0,397,0,1
1430.0,1,1070,2022.0,3.0,22.0,320,0,1
1437.0,1,1030,2022.0,3.0,22.0,320,0,1
1450.0,1,964,2022.0,3.0,22.0,728,0,1
1450.0,1,1015,2022.0,3.0,22.0,728,0,1
1450.0,1,1025,2022.0,3.0,22.0,728,0,1
1450.0,1,1105,2022.0,3.0,22.0,728,0,1
1455.0,1,1160,2022.0,3.0,22.0,158,0,1
1465.0,1,970,2022.0,3.0,22.0,150,0,1
1495.0,1,830,2022.0,3.0,22.0,150,0,1
1495.0,1,860,2022.0,3.0,22.0,150,0,1
1495.0,1,945,2022.0,3.0,22.0,150,0,1
1495.0,1,950,2022.0,3.0,22.0,150,0,1
1495.0,1,970,2022.0,3.0,22.0,150,0,1
1495.0,1,1010,2022.0,3.0,22.0,150,0,1
1495.0,1,1070,2022.0,3.0,22.0,150,0,1
1497.0,1,1010,2022.0,3.0,22.0,171,0,1
1507.0,1,1020,2022.0,3.0,22.0,14,0,1
1537.0,1,740,2022.0,3.0,22.0,267,0,1
1537.0,1,995,2022.0,3.0,22.0,267,0,1
1610.0,1,630,2022.0,3.0,22.0,338,0,1
1610.0,1,635,2022.0,3.0,22.0,338,0,1
1650.0,1,740,2022.0,3.0,22.0,92,0,1
1651.0,1,1135,2022.0,3.0,22.0,551,0,1
1662.0,1,1060,2022.0,3.0,22.0,14,0,1
1663.0,1,795,2022.0,3.0,22.0,493,0,1
1663.0,1,890,2022.0,3.0,22.0,493,0,1
1663.0,1,910,2022.0,3.0,22.0,493,0,1
1663.0,1,1170,2022.0,3.0,22.0,493,0,1
1672.0,1,1175,2022.0,3.0,22.0,551,0,1
1674.0,1,835,2022.0,3.0,22.0,582,0,1
1705.0,1,695,2022.0,3.0,22.0,582,0,1
1712.0,1,585,2022.0,3.0,22.0,582,0,1
1712.0,1,685,2022.0,3.0,22.0,582,0,1
1768.0,1,575,2022.0,3.0,22.0,11,0,1
1768.0,1,580,2022.0,3.0,22.0,11,0,1
1938.0,1,670,2022.0,3.0,22.0,397,0,1
1938.0,1,1235,2022.0,3.0,22.0,397,0,1
1995.0,1,770,2022.0,3.0,22.0,147,0,1
982.0,2,1140,2022.0,3.0,22.0,418,0,1
982.0,2,1140,2022.0,3.0,22.0,418,0,1
1001.0,2,975,2022.0,3.0,22.0,757,0,1
1015.0,2,1215,2022.0,3.0,22.0,757,0,1
1040.0,2,1085,2022.0,3.0,22.0,427,0,1
1058.0,2,1090,2022.0,3.0,22.0,418,0,1
1063.0,2,920,2022.0,3.0,22.0,764,0,1
1087.0,2,1195,2022.0,3.0,22.0,589,0,1
1116.0,2,1000,2022.0,3.0,22.0,600,0,1
1117.0,2,1035,2022.0,3.0,22.0,427,0,1
1265.0,2,895,2022.0,3.0,22.0,600,0,1
1358.0,2,705,2022.0,3.0,22.0,716,0,1
1358.0,1,715,2022.0,3.0,22.0,716,0,1
1358.0,2,765,2022.0,3.0,22.0,716,0,1
1358.0,1,775,2022.0,3.0,22.0,716,0,1
1358.0,2,779,2022.0,3.0,22.0,716,0,1
1358.0,2,793,2022.0,3.0,22.0,716,0,1
1358.0,2,825,2022.0,3.0,22.0,716,0,1
1358.0,2,825,2022.0,3.0,22.0,716,0,1
1358.0,1,835,2022.0,3.0,22.0,716,0,1
1358.0,2,885,2022.0,3.0,22.0,716,0,1
1358.0,2,885,2022.0,3.0,22.0,716,0,1
1358.0,1,895,2022.0,3.0,22.0,716,0,1
1358.0,2,895,2022.0,3.0,22.0,716,0,1
1358.0,2,942,2022.0,3.0,22.0,716,0,1
1358.0,2,945,2022.0,3.0,22.0,716,0,1
1358.0,2,955,2022.0,3.0,22.0,716,0,1
1358.0,2,975,2022.0,3.0,22.0,716,0,1
1358.0,2,980,2022.0,3.0,22.0,716,0,1
1358.0,2,1005,2022.0,3.0,22.0,716,0,1
1358.0,1,1015,2022.0,3.0,22.0,716,0,1
1358.0,2,1015,2022.0,3.0,22.0,716,0,1
1358.0,2,1036,2022.0,3.0,22.0,716,0,1
1358.0,2,1041,2022.0,3.0,22.0,716,0,1
1358.0,1,1135,2022.0,3.0,22.0,716,0,1
1386.0,2,1075,2022.0,3.0,22.0,627,0,1
1434.0,2,1016,2022.0,3.0,22.0,147,0,1
1434.0,2,1086,2022.0,3.0,22.0,147,0,1
1434.0,2,1105,2022.0,3.0,22.0,147,0,1
1434.0,2,1175,2022.0,3.0,22.0,147,0,1
1434.0,2,1184,2022.0,3.0,22.0,147,0,1
1434.0,2,1201,2022.0,3.0,22.0,147,0,1
1434.0,2,1215,2022.0,3.0,22.0,147,0,1
1434.0,2,1254,2022.0,3.0,22.0,147,0,1
1439.0,2,840,2022.0,3.0,22.0,147,0,1
1439.0,2,865,2022.0,3.0,22.0,147,0,1
1439.0,2,886,2022.0,3.0,22.0,147,0,1
1439.0,2,900,2022.0,3.0,22.0,147,0,1
1439.0,2,925,2022.0,3.0,22.0,147,0,1
1439.0,2,929,2022.0,3.0,22.0,147,0,1
1439.0,2,945,2022.0,3.0,22.0,147,0,1
1439.0,2,946,2022.0,3.0,22.0,147,0,1
1439.0,2,956,2022.0,3.0,22.0,147,0,1
1439.0,2,960,2022.0,3.0,22.0,147,0,1
1439.0,2,1260,2022.0,3.0,22.0,147,0,1
1448.0,2,1156,2022.0,3.0,22.0,147,0,1
1492.0,2,780,2022.0,3.0,22.0,67,0,1
1492.0,2,790,2022.0,3.0,22.0,67,0,1
1492.0,2,810,2022.0,3.0,22.0,67,0,1
1492.0,2,815,2022.0,3.0,22.0,67,0,1
1492.0,2,870,2022.0,3.0,22.0,67,0,1
1492.0,2,870,2022.0,3.0,22.0,67,0,1
1520.0,2,725,2022.0,3.0,22.0,582,0,1
1520.0,2,980,2022.0,3.0,22.0,582,0,1
1520.0,2,980,2022.0,3.0,22.0,582,0,1
1520.0,2,980,2022.0,3.0,22.0,582,0,1
1520.0,2,1050,2022.0,3.0,22.0,582,0,1
1520.0,2,1050,2022.0,3.0,22.0,582,0,1
1520.0,2,1050,2022.0,3.0,22.0,582,0,1
1520.0,2,1050,2022.0,3.0,22.0,582,0,1
1520.0,2,1220,2022.0,3.0,22.0,582,0,1
1520.0,2,1220,2022.0,3.0,22.0,582,0,1
1520.0,2,1220,2022.0,3.0,22.0,582,0,1
1582.0,2,910,2022.0,3.0,22.0,147,0,1
1582.0,2,910,2022.0,3.0,22.0,147,0,1
1582.0,2,1085,2022.0,3.0,22.0,147,0,1
1582.0,2,1085,2022.0,3.0,22.0,147,0,1
1748.0,2,750,2022.0,3.0,22.0,582,0,1
1815.0,2,910,2022.0,3.0,22.0,158,0,1
1815.0,2,1175,2022.0,3.0,22.0,158,0,1
1817.0,2,910,2022.0,3.0,22.0,158,0,1
1817.0,2,1175,2022.0,3.0,22.0,158,0,1
1832.0,2,860,2022.0,3.0,22.0,158,0,1
1832.0,2,905,2022.0,3.0,22.0,158,0,1
1832.0,2,1125,2022.0,3.0,22.0,158,0,1
1832.0,2,1170,2022.0,3.0,22.0,158,0,1
1832.0,2,1170,2022.0,3.0,22.0,158,0,1
2111.0,1,870,2022.0,3.0,22.0,681,0,1
2111.0,1,1055,2022.0,3.0,22.0,681,0,1
2203.0,1,670,2022.0,3.0,22.0,208,0,1
2312.0,1,1070,2022.0,3.0,22.0,78,0,1
2336.0,1,955,2022.0,3.0,22.0,716,0,1
2384.0,1,945,2022.0,3.0,22.0,716,0,1
2438.0,1,780,2022.0,3.0,22.0,11,0,1
2462.0,1,1220,2022.0,3.0,22.0,11,0,1
2567.0,1,1020,2022.0,3.0,22.0,11,0,1
2567.0,1,1240,2022.0,3.0,22.0,11,0,1
2595.0,1,595,2022.0,3.0,22.0,11,0,1
2619.0,1,800,2022.0,3.0,22.0,11,0,1
3275.0,1,1165,2022.0,3.0,22.0,58,0,1
1358.0,2,945,2022.0,3.0,22.0,716,0,1
1358.0,2,985,2022.0,3.0,22.0,716,0,1
1439.0,2,900,2022.0,3.0,22.0,147,0,1
1439.0,2,1200,2022.0,3.0,22.0,147,0,1
1495.0,2,1220,2022.0,3.0,22.0,582,0,1
1586.0,3,1190,2022.0,3.0,22.0,74,0,1
2059.0,3,1050,2022.0,3.0,22.0,74,0,1
2152.0,3,1205,2022.0,3.0,22.0,434,0,1
2214.0,2,885,2022.0,3.0,22.0,716,0,1
2214.0,2,985,2022.0,3.0,22.0,716,0,1
2283.0,2,881,2022.0,3.0,22.0,716,0,1
2283.0,2,1013,2022.0,3.0,22.0,716,0,1
2283.0,2,1016,2022.0,3.0,22.0,716,0,1
2315.0,2,1005,2022.0,3.0,22.0,716,0,1
2384.0,2,850,2022.0,3.0,22.0,716,0,1
2384.0,2,862,2022.0,3.0,22.0,716,0,1
2384.0,2,965,2022.0,3.0,22.0,716,0,1
2384.0,2,985,2022.0,3.0,22.0,716,0,1
2384.0,2,997,2022.0,3.0,22.0,716,0,1
2384.0,2,1025,2022.0,3.0,22.0,716,0,1
2384.0,2,1026,2022.0,3.0,22.0,716,0,1
3172.0,2,780,2022.0,3.0,22.0,349,0,1
3172.0,2,835,2022.0,3.0,22.0,338,0,1
3172.0,2,840,2022.0,3.0,22.0,349,0,1
3172.0,2,1185,2022.0,3.0,22.0,338,0,1
3916.0,1,855,2022.0,3.0,22.0,377,0,1
3916.0,1,1105,2022.0,3.0,22.0,377,0,1
5351.0,1,640,2022.0,3.0,22.0,78,0,1
5351.0,1,785,2022.0,3.0,22.0,78,0,1
6639.0,1,1015,2022.0,3.0,22.0,78,0,1
6645.0,1,1135,2022.0,3.0,22.0,78,0,1
6772.0,1,1240,2022.0,3.0,22.0,481,0,1
8600.0,0,440,2022.0,3.0,22.0,396,0,1
9372.0,2,810,2022.0,3.0,22.0,551,0,1
11358.0,2,1165,2022.0,3.0,22.0,58,0,1
11358.0,2,1185,2022.0,3.0,22.0,58,0,1
11358.0,2,1240,2022.0,3.0,22.0,58,0,1
12219.0,1,685,2022.0,3.0,22.0,720,0,1
62112.0,1,2010,2022.0,3.0,22.0,253,0,1
1353.0,0,425,2022.0,3.0,23.0,397,0,1
1315.0,1,660,2022.0,3.0,23.0,551,0,1
1353.0,0,440,2022.0,3.0,23.0,147,0,1
1353.0,0,440,2022.0,3.0,23.0,208,0,1
1634.0,0,440,2022.0,3.0,23.0,346,0,1
1375.0,1,555,2022.0,3.0,23.0,92,0,1
1405.0,1,625,2022.0,3.0,23.0,147,0,1
1418.0,1,640,2022.0,3.0,23.0,582,0,1
1423.0,1,585,2022.0,3.0,23.0,726,0,1
1433.0,1,590,2022.0,3.0,23.0,147,0,1
1433.0,1,605,2022.0,3.0,23.0,147,0,1
1433.0,1,610,2022.0,3.0,23.0,147,0,1
1433.0,1,620,2022.0,3.0,23.0,147,0,1
1433.0,1,630,2022.0,3.0,23.0,147,0,1
1433.0,1,630,2022.0,3.0,23.0,147,0,1
1370.0,1,555,2022.0,3.0,23.0,208,0,1
1358.0,1,669,2022.0,3.0,23.0,716,0,1
1370.0,1,611,2022.0,3.0,23.0,208,0,1
1370.0,1,670,2022.0,3.0,23.0,208,0,1
1373.0,1,605,2022.0,3.0,23.0,67,0,1
1373.0,1,615,2022.0,3.0,23.0,67,0,1
1373.0,1,665,2022.0,3.0,23.0,67,0,1
1376.0,1,805,2022.0,3.0,23.0,376,0,1
1392.0,1,655,2022.0,3.0,23.0,609,0,1
1393.0,1,585,2022.0,3.0,23.0,582,0,1
1393.0,1,640,2022.0,3.0,23.0,582,0,1
1405.0,1,625,2022.0,3.0,23.0,147,0,1
1411.0,1,625,2022.0,3.0,23.0,320,0,1
1411.0,1,625,2022.0,3.0,23.0,276,0,1
